source_file,username,timestamp_sec,command,direction
20260513_nakamura_yamaguti_1,yamaguti,30.135849,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,30.135849,hadouken,left
20260513_nakamura_yamaguti_1,yamaguti,31.463932,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,31.463932,hadouken,left
20260513_nakamura_yamaguti_1,nakamura,31.51784,shoryuken,right
20260513_nakamura_yamaguti_1,nakamura,31.51784,hadouken,left
20260513_nakamura_yamaguti_1,yamaguti,32.545919,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,32.545919,hadouken,left
20260513_nakamura_yamaguti_1,yamaguti,33.899857,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,33.899857,hadouken,left
20260513_nakamura_yamaguti_1,yamaguti,35.141964,hadouken,left
20260513_nakamura_yamaguti_1,nakamura,35.323818,shoryuken,right
20260513_nakamura_yamaguti_1,nakamura,35.323818,hadouken,right
20260513_nakamura_yamaguti_1,yamaguti,35.871837,shoryuken,left
20260513_nakamura_yamaguti_1,nakamura,36.837824,hadouken,right
20260513_nakamura_yamaguti_1,nakamura,37.609948,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,37.973898,shoryuken,left
20260513_nakamura_yamaguti_1,nakamura,38.593911,hadouken,right
20260513_nakamura_yamaguti_1,yamaguti,38.617913,hadouken,left
20260513_nakamura_yamaguti_1,nakamura,38.76384,shoryuken,right
20260513_nakamura_yamaguti_1,yamaguti,39.125877,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,39.649843,hadouken,left
20260513_nakamura_yamaguti_1,nakamura,39.87589,shoryuken,right
20260513_nakamura_yamaguti_1,nakamura,40.179827,hadouken,right
20260513_nakamura_yamaguti_1,yamaguti,40.569877,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,41.029905,hadouken,left
20260513_nakamura_yamaguti_1,yamaguti,41.62791,shoryuken,left
20260513_nakamura_yamaguti_1,nakamura,41.66586,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,42.609862,hadouken,left
20260513_nakamura_yamaguti_1,nakamura,42.673826,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,43.528072,shoryuken,left
20260513_nakamura_yamaguti_1,nakamura,43.811849,shoryuken,left
20260513_nakamura_yamaguti_1,nakamura,43.811849,hadouken,left
20260513_nakamura_yamaguti_1,yamaguti,44.263956,hadouken,right
20260513_nakamura_yamaguti_1,yamaguti,44.939893,shoryuken,left
20260513_nakamura_yamaguti_1,nakamura,45.299906,shoryuken,right
20260513_nakamura_yamaguti_1,nakamura,45.299906,hadouken,right
20260513_nakamura_yamaguti_1,yamaguti,46.71986,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,46.71986,hadouken,left
20260513_nakamura_yamaguti_1,yamaguti,48.015841,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,48.015841,hadouken,left
20260513_nakamura_yamaguti_1,nakamura,48.313854,hadouken,left
20260513_nakamura_yamaguti_1,nakamura,48.455864,shoryuken,left
20260513_nakamura_yamaguti_1,nakamura,49.439915,hadouken,right
20260513_nakamura_yamaguti_1,nakamura,49.599849,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,49.787862,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,49.787862,hadouken,right
20260513_nakamura_yamaguti_1,yamaguti,50.791928,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,59.793845,hadouken,left
20260513_nakamura_yamaguti_1,yamaguti,60.473902,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,61.639902,hadouken,left
20260513_nakamura_yamaguti_1,yamaguti,62.982008,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,62.982008,hadouken,left
20260513_nakamura_yamaguti_1,yamaguti,64.576041,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,64.576041,hadouken,left
20260513_nakamura_yamaguti_1,nakamura,65.551824,shoryuken,right
20260513_nakamura_yamaguti_1,yamaguti,65.649927,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,65.649927,hadouken,left
20260513_nakamura_yamaguti_1,nakamura,65.853835,hadouken,right
20260513_nakamura_yamaguti_1,nakamura,67.285826,shoryuken,left
20260513_nakamura_yamaguti_1,nakamura,67.285826,hadouken,left
20260513_nakamura_yamaguti_1,yamaguti,67.367919,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,67.367919,hadouken,left
20260513_nakamura_yamaguti_1,yamaguti,69.689917,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,69.689917,hadouken,left
20260513_nakamura_yamaguti_1,nakamura,69.695834,shoryuken,right
20260513_nakamura_yamaguti_1,nakamura,70.433846,hadouken,right
20260513_nakamura_yamaguti_1,yamaguti,71.319891,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,72.657926,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,72.657926,hadouken,left
20260513_nakamura_yamaguti_1,nakamura,73.437865,hadouken,right
20260513_nakamura_yamaguti_1,nakamura,73.593874,shoryuken,right
20260513_nakamura_yamaguti_1,yamaguti,73.989919,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,73.989919,hadouken,left
20260513_nakamura_yamaguti_1,nakamura,74.585847,hadouken,right
20260513_nakamura_yamaguti_1,nakamura,74.725945,shoryuken,right
20260513_nakamura_yamaguti_1,yamaguti,75.631927,hadouken,left
20260513_nakamura_yamaguti_1,yamaguti,76.243859,shoryuken,right
20260513_nakamura_yamaguti_1,yamaguti,76.879914,hadouken,left
20260513_nakamura_yamaguti_1,yamaguti,77.751906,shoryuken,right
20260513_nakamura_yamaguti_1,yamaguti,78.34451200000001,hadouken,left
20260513_nakamura_yamaguti_1,nakamura,78.51384,shoryuken,left
20260513_nakamura_yamaguti_1,nakamura,78.51384,hadouken,left
20260513_nakamura_yamaguti_1,yamaguti,78.923952,shoryuken,right
20260513_nakamura_yamaguti_1,nakamura,79.615879,shoryuken,right
20260513_nakamura_yamaguti_1,nakamura,79.615879,hadouken,right
20260513_nakamura_yamaguti_1,yamaguti,79.92191199999999,hadouken,left
20260513_nakamura_yamaguti_1,yamaguti,80.245924,shoryuken,left
20260513_nakamura_yamaguti_1,nakamura,80.689841,shoryuken,right
20260513_nakamura_yamaguti_1,nakamura,80.689841,hadouken,right
20260513_nakamura_yamaguti_1,nakamura,82.310196,shoryuken,right
20260513_nakamura_yamaguti_1,nakamura,82.310196,hadouken,right
20260513_nakamura_yamaguti_1,nakamura,83.321859,shoryuken,right
20260513_nakamura_yamaguti_1,nakamura,83.321859,hadouken,right
20260513_nakamura_yamaguti_1,yamaguti,83.355845,shoryuken,right
20260513_nakamura_yamaguti_1,yamaguti,83.355845,hadouken,left
20260513_nakamura_yamaguti_1,yamaguti,84.849842,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,84.849842,hadouken,left
20260513_nakamura_yamaguti_1,yamaguti,85.871887,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,85.871887,hadouken,left
20260513_nakamura_yamaguti_1,nakamura,86.881837,hadouken,left
20260513_nakamura_yamaguti_1,yamaguti,87.067933,shoryuken,right
20260513_nakamura_yamaguti_1,yamaguti,87.067933,hadouken,right
20260513_nakamura_yamaguti_1,yamaguti,88.185892,shoryuken,right
20260513_nakamura_yamaguti_1,yamaguti,88.185892,hadouken,right
20260513_nakamura_yamaguti_1,yamaguti,89.641881,hadouken,right
20260513_nakamura_yamaguti_1,nakamura,90.083863,shoryuken,right
20260513_nakamura_yamaguti_1,nakamura,90.083863,hadouken,left
20260513_nakamura_yamaguti_1,yamaguti,90.30591,shoryuken,right
20260513_nakamura_yamaguti_1,yamaguti,90.763901,hadouken,right
20260513_nakamura_yamaguti_1,nakamura,91.137838,shoryuken,left
20260513_nakamura_yamaguti_1,nakamura,91.137838,hadouken,left
20260513_nakamura_yamaguti_1,yamaguti,92.46393,shoryuken,right
20260513_nakamura_yamaguti_1,nakamura,93.147846,shoryuken,left
20260513_nakamura_yamaguti_1,nakamura,93.289852,hadouken,left
20260513_nakamura_yamaguti_1,yamaguti,93.927929,hadouken,right
20260513_nakamura_yamaguti_1,yamaguti,94.911852,shoryuken,right
20260513_nakamura_yamaguti_1,yamaguti,95.897849,hadouken,right
20260513_nakamura_yamaguti_1,yamaguti,96.877965,shoryuken,right
20260513_nakamura_yamaguti_1,yamaguti,97.877868,hadouken,right
20260513_nakamura_yamaguti_1,nakamura,97.979824,shoryuken,left
20260513_nakamura_yamaguti_1,nakamura,99.013884,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,99.057909,hadouken,right
20260513_nakamura_yamaguti_1,yamaguti,107.373851,hadouken,left
20260513_nakamura_yamaguti_1,yamaguti,108.109892,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,109.199958,hadouken,left
20260513_nakamura_yamaguti_1,nakamura,109.65786,shoryuken,left
20260513_nakamura_yamaguti_1,nakamura,109.65786,hadouken,left
20260513_nakamura_yamaguti_1,yamaguti,110.410044,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,111.511901,shoryuken,left
20260513_nakamura_yamaguti_1,nakamura,111.793919,shoryuken,right
20260513_nakamura_yamaguti_1,nakamura,111.793919,hadouken,right
20260513_nakamura_yamaguti_1,yamaguti,113.953921,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,115.315983,hadouken,left
20260513_nakamura_yamaguti_1,yamaguti,117.877922,shoryuken,right
20260513_nakamura_yamaguti_1,yamaguti,117.877922,hadouken,left
20260513_nakamura_yamaguti_1,nakamura,119.939848,shoryuken,right
20260513_nakamura_yamaguti_1,yamaguti,119.949944,shoryuken,right
20260513_nakamura_yamaguti_1,yamaguti,120.69134,hadouken,left
20260513_nakamura_yamaguti_1,yamaguti,120.985899,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,122.619928,shoryuken,left
20260513_nakamura_yamaguti_1,yamaguti,123.495871,hadouken,left
20260513_nakamura_yamaguti_1,yamaguti,123.671915,shoryuken,left
20260513_nakamura_yamaguti_1,nakamura,123.873846,shoryuken,right
20260513_nakamura_yamaguti_1,nakamura,124.025864,hadouken,right
20260513_nakamura_yamaguti_2,yamaguti,24.070011,hadouken,left
20260513_nakamura_yamaguti_2,yamaguti,25.241934,hadouken,left
20260513_nakamura_yamaguti_2,yamaguti,25.581971,shoryuken,left
20260513_nakamura_yamaguti_2,nakamura,25.716003,shoryuken,left
20260513_nakamura_yamaguti_2,nakamura,25.716003,hadouken,left
20260513_nakamura_yamaguti_2,yamaguti,26.617964,shoryuken,left
20260513_nakamura_yamaguti_2,yamaguti,26.617964,hadouken,left
20260513_nakamura_yamaguti_2,nakamura,26.820033,shoryuken,right
20260513_nakamura_yamaguti_2,yamaguti,28.497903,shoryuken,left
20260513_nakamura_yamaguti_2,yamaguti,28.497903,hadouken,left
20260513_nakamura_yamaguti_2,yamaguti,29.529991,shoryuken,left
20260513_nakamura_yamaguti_2,yamaguti,29.907979,hadouken,left
20260513_nakamura_yamaguti_2,nakamura,30.299926,shoryuken,left
20260513_nakamura_yamaguti_2,nakamura,30.299926,hadouken,right
20260513_nakamura_yamaguti_2,yamaguti,30.618051,shoryuken,left
20260513_nakamura_yamaguti_2,nakamura,31.387912,shoryuken,right
20260513_nakamura_yamaguti_2,nakamura,31.387912,hadouken,right
20260513_nakamura_yamaguti_2,yamaguti,32.208314,shoryuken,left
20260513_nakamura_yamaguti_2,yamaguti,32.53001,hadouken,right
20260513_nakamura_yamaguti_2,nakamura,32.769912,hadouken,left
20260513_nakamura_yamaguti_2,yamaguti,33.383929,shoryuken,right
20260513_nakamura_yamaguti_2,yamaguti,33.565903,hadouken,right
20260513_nakamura_yamaguti_2,yamaguti,34.78003,shoryuken,right
20260513_nakamura_yamaguti_2,yamaguti,34.78003,hadouken,left
20260513_nakamura_yamaguti_2,yamaguti,36.260067,shoryuken,right
20260513_nakamura_yamaguti_2,nakamura,36.329917,shoryuken,left
20260513_nakamura_yamaguti_2,nakamura,36.329917,hadouken,left
20260513_nakamura_yamaguti_2,yamaguti,36.923988,hadouken,right
20260513_nakamura_yamaguti_2,yamaguti,38.061985,shoryuken,right
20260513_nakamura_yamaguti_2,yamaguti,38.061985,hadouken,right
20260513_nakamura_yamaguti_2,nakamura,38.113938,shoryuken,right
20260513_nakamura_yamaguti_2,nakamura,38.865914,hadouken,left
20260513_nakamura_yamaguti_2,nakamura,39.157951,shoryuken,left
20260513_nakamura_yamaguti_2,yamaguti,39.897993,shoryuken,right
20260513_nakamura_yamaguti_2,yamaguti,41.140052,hadouken,right
20260513_nakamura_yamaguti_2,yamaguti,41.796049,shoryuken,right
20260513_nakamura_yamaguti_2,yamaguti,43.052048,hadouken,right
20260513_nakamura_yamaguti_2,nakamura,43.145964,shoryuken,right
20260513_nakamura_yamaguti_2,nakamura,43.145964,hadouken,right
20260513_nakamura_yamaguti_2,yamaguti,43.724032,shoryuken,right
20260513_nakamura_yamaguti_2,yamaguti,44.933983,hadouken,right
20260513_nakamura_yamaguti_2,nakamura,45.161926,shoryuken,left
20260513_nakamura_yamaguti_2,nakamura,45.887927,hadouken,left
20260513_nakamura_yamaguti_2,nakamura,46.195916,shoryuken,left
20260513_nakamura_yamaguti_2,yamaguti,47.22796,shoryuken,right
20260513_nakamura_yamaguti_2,yamaguti,48.046,hadouken,right
20260513_nakamura_yamaguti_2,nakamura,48.22792,shoryuken,right
20260513_nakamura_yamaguti_2,nakamura,48.22792,hadouken,left
20260513_nakamura_yamaguti_2,yamaguti,49.365989,hadouken,right
20260513_nakamura_yamaguti_2,nakamura,49.94791,hadouken,right
20260513_nakamura_yamaguti_2,yamaguti,49.980009,shoryuken,right
20260513_nakamura_yamaguti_2,nakamura,50.103936,shoryuken,left
20260513_nakamura_yamaguti_2,yamaguti,50.513991,hadouken,right
20260513_nakamura_yamaguti_2,yamaguti,51.033995,shoryuken,right
20260513_nakamura_yamaguti_2,yamaguti,51.663945,hadouken,right
20260513_nakamura_yamaguti_2,nakamura,51.817909,shoryuken,right
20260513_nakamura_yamaguti_2,nakamura,51.817909,hadouken,left
20260513_nakamura_yamaguti_2,yamaguti,52.037924,shoryuken,right
20260513_nakamura_yamaguti_2,nakamura,52.851991,shoryuken,right
20260513_nakamura_yamaguti_2,nakamura,52.851991,hadouken,left
20260513_nakamura_yamaguti_2,yamaguti,53.194089,hadouken,left
20260513_nakamura_yamaguti_2,yamaguti,53.45394,shoryuken,left
20260513_nakamura_yamaguti_2,nakamura,54.009952,shoryuken,right
20260513_nakamura_yamaguti_2,nakamura,54.009952,hadouken,right
20260513_nakamura_yamaguti_2,yamaguti,62.520001,hadouken,left
20260513_nakamura_yamaguti_2,yamaguti,63.113928,shoryuken,left
20260513_nakamura_yamaguti_2,yamaguti,64.189978,hadouken,left
20260513_nakamura_yamaguti_2,nakamura,64.501982,shoryuken,left
20260513_nakamura_yamaguti_2,nakamura,64.501982,hadouken,right
20260513_nakamura_yamaguti_2,yamaguti,64.552076,shoryuken,left
20260513_nakamura_yamaguti_2,yamaguti,65.416013,hadouken,right
20260513_nakamura_yamaguti_2,yamaguti,65.579926,shoryuken,right
20260513_nakamura_yamaguti_2,nakamura,65.653941,shoryuken,right
20260513_nakamura_yamaguti_2,nakamura,65.653941,hadouken,left
20260513_nakamura_yamaguti_2,nakamura,68.183981,shoryuken,left
20260513_nakamura_yamaguti_2,nakamura,69.11594099999999,hadouken,left
20260513_nakamura_yamaguti_2,nakamura,69.281899,shoryuken,left
20260513_nakamura_yamaguti_2,yamaguti,69.419935,shoryuken,right
20260513_nakamura_yamaguti_2,yamaguti,69.853925,hadouken,right
20260513_nakamura_yamaguti_2,yamaguti,70.529999,shoryuken,right
20260513_nakamura_yamaguti_2,yamaguti,70.864004,hadouken,right
20260513_nakamura_yamaguti_2,yamaguti,71.867937,shoryuken,right
20260513_nakamura_yamaguti_2,yamaguti,71.867937,hadouken,right
20260513_nakamura_yamaguti_2,nakamura,72.215934,hadouken,left
20260513_nakamura_yamaguti_2,nakamura,73.011932,shoryuken,left
20260513_nakamura_yamaguti_2,yamaguti,73.147987,hadouken,right
20260513_nakamura_yamaguti_2,nakamura,73.349938,hadouken,left
20260513_nakamura_yamaguti_2,yamaguti,73.920034,shoryuken,right
20260513_nakamura_yamaguti_2,nakamura,74.12995599999999,shoryuken,left
20260513_nakamura_yamaguti_2,yamaguti,74.223916,hadouken,right
20260513_nakamura_yamaguti_2,nakamura,74.445921,hadouken,left
20260513_nakamura_yamaguti_2,yamaguti,75.326035,shoryuken,right
20260513_nakamura_yamaguti_2,yamaguti,75.855988,hadouken,right
20260513_nakamura_yamaguti_2,nakamura,76.655933,shoryuken,right
20260513_nakamura_yamaguti_2,nakamura,76.655933,hadouken,left
20260513_nakamura_yamaguti_2,yamaguti,77.237949,shoryuken,right
20260513_nakamura_yamaguti_2,yamaguti,78.291954,shoryuken,right
20260513_nakamura_yamaguti_2,yamaguti,79.378005,shoryuken,right
20260513_nakamura_yamaguti_2,nakamura,79.41796099999999,shoryuken,left
20260513_nakamura_yamaguti_2,yamaguti,81.549941,shoryuken,left
20260513_nakamura_yamaguti_2,nakamura,81.746439,shoryuken,right
20260513_nakamura_yamaguti_2,nakamura,81.892,hadouken,right
20260513_nakamura_yamaguti_2,yamaguti,82.297933,hadouken,left
