Timestamp: 2025-10-28 17:54:29.705639, Type: Absolute, Code: ABS_HAT0X, State: 1
Timestamp: 2025-10-28 17:54:29.732633, Type: Absolute, Code: ABS_HAT0Y, State: 1
Timestamp: 2025-10-28 17:54:31.020166, Type: Key, Code: BTN_EAST, State: 1
Timestamp: 2025-10-28 17:54:31.255224, Type: Key, Code: BTN_EAST, State: 1
Timestamp: 2025-10-28 17:54:31.519134, Type: Absolute, Code: ABS_HAT0Y, State: 1
Timestamp: 2025-10-28 17:54:31.613496, Type: Absolute, Code: ABS_HAT0X, State: 1
Timestamp: 2025-10-28 17:54:31.676466, Type: Absolute, Code: ABS_HAT0Y, State: 1
Timestamp: 2025-10-28 17:54:31.739377, Type: Absolute, Code: ABS_HAT0X, State: 1
Timestamp: 2025-10-28 17:54:31.788351, Type: Absolute, Code: ABS_HAT0Y, State: 1
Timestamp: 2025-10-28 17:54:31.850065, Type: Absolute, Code: ABS_HAT0X, State: 1
Timestamp: 2025-10-28 17:54:31.897370, Type: Key, Code: BTN_WEST, State: 1
Timestamp: 2025-10-28 17:54:31.929391, Type: Absolute, Code: ABS_HAT0Y, State: 1
Timestamp: 2025-10-28 17:54:32.005419, Type: Key, Code: BTN_WEST, State: 1
Timestamp: 2025-10-28 17:54:32.465662, Type: Key, Code: BTN_WEST, State: 1
Timestamp: 2025-10-28 17:54:35.496653, Type: Absolute, Code: ABS_HAT0Y, State: 1
Timestamp: 2025-10-28 17:54:35.519629, Type: Absolute, Code: ABS_HAT0X, State: 1
Timestamp: 2025-10-28 17:54:42.025390, Type: Absolute, Code: ABS_HAT0X, State: 1
Timestamp: 2025-10-28 17:54:42.066348, Type: Absolute, Code: ABS_HAT0Y, State: 1
Timestamp: 2025-10-28 17:54:42.278726, Type: Key, Code: BTN_WEST, State: 1
Timestamp: 2025-10-28 17:54:43.912529, Type: Key, Code: BTN_EAST, State: 1
Timestamp: 2025-10-28 17:54:44.126491, Type: Key, Code: BTN_EAST, State: 1
Timestamp: 2025-10-28 17:54:44.680705, Type: Absolute, Code: ABS_HAT0Y, State: 1
Timestamp: 2025-10-28 17:54:44.747178, Type: Key, Code: BTN_WEST, State: 1
Timestamp: 2025-10-28 17:54:45.123433, Type: Key, Code: BTN_EAST, State: 1
Timestamp: 2025-10-28 17:54:45.277169, Type: Key, Code: BTN_TL, State: 1
Timestamp: 2025-10-28 17:54:45.793823, Type: Key, Code: BTN_NORTH, State: 1
Timestamp: 2025-10-28 17:54:46.340363, Type: Key, Code: BTN_NORTH, State: 1
Timestamp: 2025-10-28 17:54:46.521286, Type: Absolute, Code: ABS_HAT0Y, State: 1
Timestamp: 2025-10-28 17:54:46.848467, Type: Key, Code: BTN_EAST, State: 1
Timestamp: 2025-10-28 17:54:47.013001, Type: Key, Code: BTN_TL, State: 1
Timestamp: 2025-10-28 17:54:47.544504, Type: Absolute, Code: ABS_HAT0X, State: 1
Timestamp: 2025-10-28 17:54:47.565483, Type: Key, Code: BTN_SOUTH, State: 1
Timestamp: 2025-10-28 17:54:47.565483, Type: Key, Code: BTN_WEST, State: 1
Timestamp: 2025-10-28 17:54:49.293047, Type: Absolute, Code: ABS_HAT0Y, State: 1
Timestamp: 2025-10-28 17:54:49.388303, Type: Absolute, Code: ABS_HAT0X, State: 1
Timestamp: 2025-10-28 17:54:49.435341, Type: Key, Code: BTN_WEST, State: 1
Timestamp: 2025-10-28 17:54:49.621620, Type: Absolute, Code: ABS_HAT0X, State: -1
Timestamp: 2025-10-28 17:54:50.118699, Type: Absolute, Code: ABS_HAT0X, State: 1
Timestamp: 2025-10-28 17:54:50.321235, Type: Absolute, Code: ABS_HAT0Y, State: 1
Timestamp: 2025-10-28 17:54:50.368235, Type: Absolute, Code: ABS_HAT0X, State: -1
Timestamp: 2025-10-28 17:54:50.805360, Type: Absolute, Code: ABS_HAT0Y, State: 1
Timestamp: 2025-10-28 17:54:50.855028, Type: Absolute, Code: ABS_HAT0X, State: 1
Timestamp: 2025-10-28 17:54:50.914679, Type: Key, Code: BTN_WEST, State: 1
Timestamp: 2025-10-28 17:54:51.161724, Type: Absolute, Code: ABS_HAT0X, State: -1
Timestamp: 2025-10-28 17:54:51.672777, Type: Absolute, Code: ABS_HAT0Y, State: 1
Timestamp: 2025-10-28 17:54:51.767486, Type: Key, Code: BTN_EAST, State: 1
Timestamp: 2025-10-28 17:54:51.917023, Type: Key, Code: BTN_TL, State: 1
Timestamp: 2025-10-28 17:54:52.175919, Type: Absolute, Code: ABS_HAT0X, State: -1
Timestamp: 2025-10-28 17:54:52.494902, Type: Absolute, Code: ABS_HAT0Y, State: 1
Timestamp: 2025-10-28 17:54:56.309229, Type: Key, Code: BTN_EAST, State: 1
Timestamp: 2025-10-28 17:54:56.644159, Type: Key, Code: BTN_EAST, State: 1
Timestamp: 2025-10-28 17:55:00.532069, Type: Key, Code: BTN_START, State: 1
Timestamp: 2025-10-28 17:55:01.153676, Type: Absolute, Code: ABS_HAT0X, State: -1
Timestamp: 2025-10-28 17:55:01.565444, Type: Absolute, Code: ABS_HAT0Y, State: 1
Timestamp: 2025-10-28 17:55:02.426854, Type: Key, Code: BTN_START, State: 1
Timestamp: 2025-10-28 17:55:02.551025, Type: Absolute, Code: ABS_HAT0X, State: -1
Timestamp: 2025-10-28 17:55:02.731627, Type: Absolute, Code: ABS_HAT0Y, State: 1
Timestamp: 2025-10-28 17:55:02.839543, Type: Key, Code: BTN_WEST, State: 1
Timestamp: 2025-10-28 17:55:03.426729, Type: Key, Code: BTN_EAST, State: 1
Timestamp: 2025-10-28 17:55:03.573996, Type: Key, Code: BTN_TL, State: 1
Timestamp: 2025-10-28 17:55:03.940559, Type: Key, Code: BTN_NORTH, State: 1
Timestamp: 2025-10-28 17:55:04.130596, Type: Absolute, Code: ABS_HAT0X, State: -1
Timestamp: 2025-10-28 17:55:04.207612, Type: Key, Code: BTN_TR, State: 1
Timestamp: 2025-10-28 17:55:04.297714, Type: Key, Code: BTN_TR, State: 1
Timestamp: 2025-10-28 17:55:04.368191, Type: Key, Code: BTN_TR, State: 1
Timestamp: 2025-10-28 17:55:04.540000, Type: Key, Code: BTN_TR, State: 1
Timestamp: 2025-10-28 17:55:04.677722, Type: Absolute, Code: ABS_HAT0Y, State: 1
Timestamp: 2025-10-28 17:55:04.746224, Type: Absolute, Code: ABS_HAT0X, State: 1
Timestamp: 2025-10-28 17:55:05.199157, Type: Absolute, Code: ABS_HAT0X, State: 1
Timestamp: 2025-10-28 17:55:05.438617, Type: Key, Code: BTN_WEST, State: 1
Timestamp: 2025-10-28 17:55:05.453597, Type: Absolute, Code: ABS_HAT0X, State: -1
Timestamp: 2025-10-28 17:55:05.556135, Type: Absolute, Code: ABS_HAT0Y, State: 1
Timestamp: 2025-10-28 17:55:05.772868, Type: Key, Code: BTN_EAST, State: 1
Timestamp: 2025-10-28 17:55:05.934269, Type: Key, Code: BTN_TL, State: 1
Timestamp: 2025-10-28 17:55:06.328733, Type: Key, Code: BTN_NORTH, State: 1
Timestamp: 2025-10-28 17:55:06.566832, Type: Absolute, Code: ABS_HAT0X, State: -1
Timestamp: 2025-10-28 17:55:06.629313, Type: Key, Code: BTN_TR, State: 1
Timestamp: 2025-10-28 17:55:06.713349, Type: Key, Code: BTN_TR, State: 1
Timestamp: 2025-10-28 17:55:06.798309, Type: Key, Code: BTN_TR, State: 1
Timestamp: 2025-10-28 17:55:06.893742, Type: Key, Code: BTN_TR, State: 1
Timestamp: 2025-10-28 17:55:06.985178, Type: Key, Code: BTN_TR, State: 1
Timestamp: 2025-10-28 17:55:07.091098, Type: Absolute, Code: ABS_HAT0Y, State: 1
Timestamp: 2025-10-28 17:55:07.160021, Type: Absolute, Code: ABS_HAT0X, State: 1
Timestamp: 2025-10-28 17:55:07.557173, Type: Absolute, Code: ABS_HAT0X, State: 1
Timestamp: 2025-10-28 17:55:08.256534, Type: Absolute, Code: ABS_HAT0Y, State: 1
Timestamp: 2025-10-28 17:55:08.361792, Type: Absolute, Code: ABS_HAT0X, State: 1
Timestamp: 2025-10-28 17:55:08.422765, Type: Absolute, Code: ABS_HAT0Y, State: 1
Timestamp: 2025-10-28 17:55:08.438917, Type: Key, Code: BTN_WEST, State: 1
Timestamp: 2025-10-28 17:55:08.485831, Type: Absolute, Code: ABS_HAT0X, State: 1
Timestamp: 2025-10-28 17:55:08.517063, Type: Absolute, Code: ABS_HAT0Y, State: 1
Timestamp: 2025-10-28 17:55:08.595163, Type: Absolute, Code: ABS_HAT0X, State: 1
Timestamp: 2025-10-28 17:55:08.595163, Type: Key, Code: BTN_SOUTH, State: 1
Timestamp: 2025-10-28 17:55:08.690428, Type: Absolute, Code: ABS_HAT0X, State: 1
Timestamp: 2025-10-28 17:55:08.690428, Type: Key, Code: BTN_SOUTH, State: 1
Timestamp: 2025-10-28 17:55:09.331337, Type: Absolute, Code: ABS_HAT0X, State: 1
Timestamp: 2025-10-28 17:55:09.441140, Type: Absolute, Code: ABS_HAT0X, State: 1
Timestamp: 2025-10-28 17:55:09.758046, Type: Absolute, Code: ABS_HAT0X, State: -1
Timestamp: 2025-10-28 17:55:09.937149, Type: Key, Code: BTN_NORTH, State: 1
Timestamp: 2025-10-28 17:55:10.157756, Type: Absolute, Code: ABS_HAT0X, State: -1
Timestamp: 2025-10-28 17:55:10.207723, Type: Absolute, Code: ABS_HAT0Y, State: 1
Timestamp: 2025-10-28 17:55:10.591083, Type: Absolute, Code: ABS_HAT0X, State: 1
Timestamp: 2025-10-28 17:55:10.723584, Type: Key, Code: BTN_TL, State: 1
Timestamp: 2025-10-28 17:55:11.089604, Type: Absolute, Code: ABS_HAT0Y, State: 1
Timestamp: 2025-10-28 17:55:11.548936, Type: Key, Code: BTN_TL, State: 1
Timestamp: 2025-10-28 17:55:15.218701, Type: Key, Code: BTN_EAST, State: 1
Timestamp: 2025-10-28 17:55:15.509700, Type: Key, Code: BTN_EAST, State: 1
Timestamp: 2025-10-28 17:55:16.027120, Type: Absolute, Code: ABS_HAT0Y, State: 1
Timestamp: 2025-10-28 17:55:16.160111, Type: Key, Code: BTN_WEST, State: 1
Timestamp: 2025-10-28 17:55:16.646083, Type: Key, Code: BTN_TL, State: 1
Timestamp: 2025-10-28 17:55:17.058381, Type: Key, Code: BTN_EAST, State: 1
Timestamp: 2025-10-28 17:55:17.195038, Type: Key, Code: BTN_TL, State: 1
Timestamp: 2025-10-28 17:55:17.539931, Type: Absolute, Code: ABS_HAT0Y, State: 1
Timestamp: 2025-10-28 17:55:17.554468, Type: Absolute, Code: ABS_HAT0X, State: 1
Timestamp: 2025-10-28 17:55:20.335943, Type: Key, Code: BTN_START, State: 1
Timestamp: 2025-10-28 17:55:21.591430, Type: Key, Code: BTN_SELECT, State: 1
Timestamp: 2025-10-28 17:55:22.548274, Type: Absolute, Code: ABS_HAT0X, State: 1
Timestamp: 2025-10-28 17:55:22.964430, Type: Absolute, Code: ABS_HAT0Y, State: -1
Timestamp: 2025-10-28 17:55:23.235294, Type: Absolute, Code: ABS_HAT0X, State: 1
Timestamp: 2025-10-28 17:55:23.939553, Type: Key, Code: BTN_EAST, State: 1

プログラムを終了します。
